,km_driven,insurance_prem,manufacturer,model,listed_price,car_seller,state,owner_type,car_age,top_features_count
432,90000.0,0,maruti,maruti wagon r,340000.0,0,maharashtra,2,10,9
433,120000.0,0,maruti,maruti eeco,390000.0,0,delhi,1,8,8
438,80000.0,0,hyundai,hyundai santro xing,150000.0,0,uttar pradesh,2,16,0
439,70000.0,0,maruti,maruti wagon r,180000.0,0,uttar pradesh,2,15,8
440,77000.0,0,hyundai,hyundai santro,475000.0,0,maharashtra,1,6,9
441,80000.0,0,maruti,maruti wagon r,410000.0,0,maharashtra,1,7,9
443,50000.0,0,maruti,maruti sx4,325000.0,0,maharashtra,2,12,9
444,30000.0,0,tata,tata tiago,620000.0,0,uttar pradesh,1,3,9
445,90000.0,0,maruti,maruti wagon r,250000.0,0,haryana,2,10,9
447,110000.0,0,maruti,maruti eeco,490000.0,0,maharashtra,2,5,8
448,25000.0,0,hyundai,hyundai grand i10 nios,662271.0,0,haryana,1,4,9
449,70000.0,0,honda,honda city,425000.0,0,maharashtra,3,12,9
450,120000.0,0,maruti,maruti wagon r,300000.0,0,maharashtra,1,8,9
451,23000.0,0,maruti,maruti celerio,550000.0,0,uttar pradesh,1,4,8
452,85000.0,0,toyota,toyota corolla altis,290000.0,1,maharashtra,2,15,9
456,47000.0,0,maruti,maruti s-presso,500000.0,0,gujarat,1,5,9
459,25000.0,0,hyundai,hyundai aura,785000.0,0,uttar pradesh,1,3,9
461,10000.0,0,maruti,maruti eeco,590000.0,0,chhattisgarh,1,4,8
462,69000.0,0,honda,honda amaze,460000.0,1,maharashtra,1,10,9
464,40000.0,0,maruti,maruti celerio,485000.0,0,haryana,1,5,8
465,44000.0,0,maruti,maruti wagon r,480000.0,1,maharashtra,1,7,9
466,35000.0,0,maruti,maruti wagon r,545000.0,0,uttar pradesh,1,4,8
467,20000.0,0,hyundai,hyundai aura,750000.0,0,maharashtra,1,3,9
469,20000.0,0,maruti,maruti wagon r,550000.0,0,haryana,1,4,8
470,65000.0,0,maruti,maruti wagon r,410000.0,1,maharashtra,1,8,9
472,111363.0,0,maruti,maruti ertiga,487369.0,1,maharashtra,1,11,9
473,70000.0,0,maruti,maruti celerio,350000.0,0,madhya pradesh,2,9,8
474,50000.0,0,maruti,maruti wagon r,590000.0,0,gujarat,2,5,8
475,37300.0,0,maruti,maruti eeco,320000.0,0,uttar pradesh,1,11,9
478,80000.0,0,maruti,maruti eeco,400000.0,0,rajasthan,1,6,8
480,70000.0,0,maruti,maruti wagon r,410000.0,0,madhya pradesh,1,7,9
482,25000.0,0,maruti,maruti wagon r,400000.0,0,maharashtra,2,7,9
484,70000.0,0,maruti,maruti alto k10,320000.0,0,gujarat,1,10,8
485,69618.0,0,maruti,maruti ertiga,658528.0,1,maharashtra,1,8,9
487,40000.0,0,maruti,maruti wagon r,400000.0,0,maharashtra,3,8,9
488,80000.0,0,hyundai,hyundai santro xing,185000.0,0,haryana,3,13,9
489,70000.0,0,maruti,maruti celerio,475000.0,0,maharashtra,1,7,8
490,80000.0,0,hyundai,hyundai santro xing,110000.0,0,uttar pradesh,2,17,0
491,10000.0,0,hyundai,hyundai aura,700000.0,0,haryana,1,3,9
492,29424.0,0,maruti,maruti wagon r,549999.0,1,maharashtra,1,5,8
493,83000.0,0,maruti,maruti wagon r,179999.0,1,delhi,2,15,8
494,30000.0,0,maruti,maruti wagon r,355000.0,0,gujarat,1,9,9
495,30000.0,0,maruti,maruti wagon r,355000.0,0,gujarat,1,9,9
496,100000.0,0,maruti,maruti eeco,390000.0,0,gujarat,1,9,8
497,120000.0,0,maruti,maruti eeco,180000.0,0,uttar pradesh,3,12,9
498,68917.0,0,maruti,maruti ertiga,715000.0,1,maharashtra,1,11,9
500,130000.0,0,maruti,maruti wagon r,270000.0,0,haryana,1,8,9
501,120000.0,0,maruti,maruti swift dzire,425000.0,0,punjab,2,8,0
502,40000.0,0,maruti,maruti eeco,290000.0,0,gujarat,1,4,8
503,60000.0,0,maruti,maruti alto k10,320000.0,0,uttar pradesh,2,10,8
504,40000.0,0,maruti,maruti eeco,320000.0,0,haryana,1,4,8
505,100000.0,0,maruti,maruti wagon r,168000.0,0,uttar pradesh,2,14,8
506,64000.0,0,maruti,maruti wagon r,310000.0,1,maharashtra,2,13,9
509,60000.0,0,maruti,maruti celerio,439000.0,0,maharashtra,2,10,8
510,50000.0,0,maruti,maruti celerio,480000.0,0,uttar pradesh,1,6,8
511,60000.0,0,hyundai,hyundai aura,670000.0,0,haryana,1,5,9
512,62000.0,0,maruti,maruti wagon r,375000.0,1,maharashtra,1,11,9
513,86488.0,0,maruti,maruti wagon r,200000.0,1,haryana,1,11,9
514,88567.0,0,maruti,maruti wagon r,200000.0,1,haryana,3,11,9
515,34831.0,0,maruti,maruti ertiga,695000.0,1,maharashtra,1,11,9
516,57000.0,0,maruti,maruti ertiga,725000.0,1,maharashtra,1,10,9
518,11248.0,0,maruti,maruti wagon r,613000.0,1,haryana,1,4,8
522,61000.0,0,maruti,maruti ertiga,911000.0,1,delhi,1,6,9
523,35000.0,0,maruti,maruti ertiga,1175000.0,1,delhi,1,3,9
524,34000.0,0,maruti,maruti alto k10,375000.0,1,delhi,1,6,8
525,21000.0,0,maruti,maruti ertiga,1085000.0,1,maharashtra,1,5,9
526,28000.0,0,hyundai,hyundai grand i10 nios,760000.0,1,tamil nadu,1,3,9
527,65000.0,0,maruti,maruti wagon r,310000.0,1,delhi,3,10,8
528,91229.0,0,maruti,maruti alto k10,324000.0,1,delhi,1,9,8
530,61169.0,0,maruti,maruti wagon r,521000.0,1,haryana,1,5,8
531,18504.0,0,hyundai,hyundai grand i10 nios,695000.0,1,delhi,1,4,9
532,83539.0,0,maruti,maruti wagon r,392000.0,1,delhi,1,7,9
533,56767.0,0,maruti,maruti alto k10,430000.0,1,delhi,1,6,8
535,50253.0,0,hyundai,hyundai grand i10 nios,719000.0,1,delhi,1,4,9
536,32078.0,0,hyundai,hyundai santro,638000.0,1,delhi,1,5,9
539,40977.0,0,maruti,maruti wagon r,532000.0,1,delhi,1,5,8
540,45400.0,0,hyundai,hyundai santro,495000.0,1,maharashtra,1,6,9
541,20416.0,0,maruti,maruti celerio,723000.0,1,maharashtra,1,3,8
542,38763.0,0,hyundai,hyundai aura,777000.0,1,delhi,1,4,9
543,18271.0,0,hyundai,hyundai grand i10 nios,737000.0,1,haryana,1,4,9
544,53669.0,0,maruti,maruti wagon r,430000.0,1,maharashtra,1,9,9
545,39764.0,0,maruti,maruti s-presso,548000.0,1,maharashtra,1,4,9
546,73476.0,0,maruti,maruti wagon r,499000.0,1,haryana,1,6,9
547,63424.0,0,maruti,maruti wagon r,319140.0,1,gujarat,1,12,9
548,14000.0,0,maruti,maruti ertiga,1185000.0,1,delhi,1,3,9
550,44000.0,0,maruti,maruti wagon r,495000.0,1,haryana,1,7,9
551,57000.0,0,maruti,maruti wagon r,275000.0,1,delhi,2,12,8
552,5600.0,0,hyundai,hyundai aura,825000.0,1,haryana,1,3,9
553,31500.0,0,maruti,maruti wagon r,650000.0,1,delhi,1,3,8
554,7925.0,0,hyundai,hyundai aura,798000.0,1,maharashtra,1,4,9
555,37022.0,0,maruti,maruti wagon r,453000.0,1,uttar pradesh,1,7,9
556,35174.0,0,maruti,maruti alto 800,393000.0,1,maharashtra,1,5,8
557,58447.0,0,maruti,maruti wagon r,532000.0,1,uttar pradesh,1,6,9
558,59765.0,0,maruti,maruti eeco,479000.0,1,rajasthan,1,5,8
559,31295.0,0,maruti,maruti wagon r,570000.0,1,delhi,1,5,8
560,54000.0,0,maruti,maruti wagon r,285000.0,1,delhi,1,12,8
561,81328.0,0,maruti,maruti wagon r,504000.0,1,delhi,1,6,8
562,44734.0,0,maruti,maruti wagon r,576000.0,1,delhi,1,5,8
563,29016.0,0,tata,tata tiago,757000.0,1,haryana,1,3,9
564,85201.0,0,maruti,maruti wagon r,509000.0,1,haryana,1,6,9
565,60276.0,0,hyundai,hyundai grand i10 nios,680000.0,1,maharashtra,1,5,9
567,63671.0,0,maruti,maruti celerio,445000.0,1,maharashtra,1,8,8
568,47288.0,0,maruti,maruti s-presso,537000.0,1,maharashtra,1,5,9
569,44356.0,0,maruti,maruti wagon r,584000.0,1,uttar pradesh,1,5,8
570,6502.0,0,hyundai,hyundai grand i10 nios,793000.0,1,maharashtra,1,4,9
571,76717.0,0,maruti,maruti wagon r,298000.0,1,delhi,2,10,9
572,63152.0,0,maruti,maruti wagon r,384000.0,1,maharashtra,1,11,9
573,49870.0,0,maruti,maruti celerio,567000.0,1,maharashtra,1,5,8
574,50811.0,0,maruti,maruti celerio,534000.0,1,maharashtra,1,7,8
576,42506.0,0,maruti,maruti wagon r,554000.0,1,uttar pradesh,1,5,8
579,49293.0,0,maruti,maruti wagon r,285698.0,1,maharashtra,1,13,8
581,71074.0,0,maruti,maruti wagon r,416000.0,1,maharashtra,1,9,9
582,44204.0,0,maruti,maruti eeco,545000.0,1,haryana,1,6,8
583,19000.0,0,maruti,maruti ertiga,1099000.0,1,uttar pradesh,1,4,9
585,71897.0,0,maruti,maruti wagon r,550000.0,1,delhi,1,4,8
586,84000.0,0,maruti,maruti celerio,499000.0,1,maharashtra,1,6,8
587,84000.0,0,maruti,maruti wagon r,290000.0,1,maharashtra,2,12,8
589,166200.0,0,maruti,maruti wagon r,250000.0,1,delhi,1,10,9
590,51000.0,0,maruti,maruti wagon r,400000.0,1,maharashtra,1,8,8
591,52000.0,0,maruti,maruti wagon r,530000.0,1,delhi,1,6,8
593,128515.0,0,maruti,maruti wagon r,250000.0,1,gujarat,1,12,9
594,19125.0,0,maruti,maruti wagon r,440000.0,1,uttar pradesh,1,7,9
595,43741.0,0,maruti,maruti wagon r,536000.0,1,gujarat,1,5,8
596,27849.0,0,maruti,maruti wagon r,530000.0,1,delhi,1,5,8
597,63482.0,0,maruti,maruti alto 800,409000.0,1,rajasthan,1,6,8
598,79246.0,0,maruti,maruti alto 800,441000.0,1,maharashtra,1,5,8
599,6872.0,0,maruti,maruti celerio,740000.0,1,maharashtra,1,3,8
600,31173.0,0,hyundai,hyundai santro,534000.0,1,maharashtra,1,6,9
602,62688.0,0,maruti,maruti wagon r,571000.0,1,maharashtra,1,6,8
603,79000.0,0,maruti,maruti ertiga,675000.0,1,maharashtra,1,11,9
604,31683.0,0,maruti,maruti wagon r,509000.0,1,maharashtra,1,7,9
605,8510.0,0,maruti,maruti ertiga,1225000.0,1,maharashtra,1,4,9
607,33537.0,0,hyundai,hyundai aura,728800.0,1,haryana,1,4,9
608,54390.0,0,maruti,maruti wagon r,498000.0,1,maharashtra,2,7,9
609,29572.0,0,maruti,maruti wagon r,517000.0,1,maharashtra,1,7,9
610,52000.0,0,maruti,maruti celerio,452000.0,1,delhi,1,7,8
612,78403.0,0,maruti,maruti wagon r,375000.0,1,maharashtra,1,11,9
613,83479.0,0,maruti,maruti celerio,428000.0,1,maharashtra,1,10,8
614,49629.0,0,maruti,maruti celerio,521000.0,1,maharashtra,1,7,8
615,32834.0,0,maruti,maruti celerio,505000.0,1,uttar pradesh,1,6,8
616,59105.0,0,maruti,maruti wagon r,431000.0,1,uttar pradesh,2,7,9
619,44001.0,0,maruti,maruti celerio,549000.0,1,maharashtra,2,7,8
620,8159.0,0,maruti,maruti wagon r,722000.0,1,maharashtra,1,3,8
622,19288.0,0,tata,tata tigor,814000.0,1,uttar pradesh,1,3,9
623,59000.0,0,maruti,maruti wagon r,265000.0,1,delhi,1,12,8
624,21000.0,0,hyundai,hyundai santro,500000.0,1,delhi,1,4,9
625,49014.0,0,maruti,maruti wagon r,355000.0,1,maharashtra,2,11,9
626,83322.0,0,hyundai,hyundai santro,551000.0,1,karnataka,1,6,9
627,40000.0,0,maruti,maruti alto 800,449000.0,1,uttar pradesh,1,3,8
628,34000.0,0,hyundai,hyundai grand i10 nios,675000.0,1,maharashtra,1,5,9
629,24000.0,0,maruti,maruti wagon r,390000.0,1,maharashtra,1,10,8
630,32900.0,0,maruti,maruti celerio,411000.0,1,maharashtra,1,11,8
631,99651.0,0,maruti,maruti wagon r,221424.0,1,uttar pradesh,1,12,9
632,70000.0,0,maruti,maruti wagon r,385000.0,1,maharashtra,1,10,9
633,27362.0,0,maruti,maruti wagon r,443701.0,1,uttar pradesh,1,6,9
634,18982.0,0,maruti,maruti s-presso,539000.0,1,maharashtra,1,5,9
635,72313.0,0,maruti,maruti celerio,384000.0,1,maharashtra,1,11,8
636,24186.0,0,maruti,maruti s-presso,547000.0,1,maharashtra,1,4,9
637,24924.0,0,maruti,maruti s-presso,556000.0,1,karnataka,1,4,9
638,35250.0,0,maruti,maruti wagon r,472384.0,1,maharashtra,1,7,9
639,30897.0,0,maruti,maruti alto k10,361000.0,1,maharashtra,1,7,8
640,16247.0,0,maruti,maruti wagon r,651000.0,1,maharashtra,1,4,8
641,73266.0,0,maruti,maruti alto k10,347000.0,1,maharashtra,1,8,8
642,71721.0,0,maruti,maruti wagon r,441000.0,1,maharashtra,1,7,9
643,53433.0,0,maruti,maruti s-presso,498000.0,1,maharashtra,2,5,9
644,14944.0,0,maruti,maruti wagon r,643000.0,1,maharashtra,1,4,8
645,30723.0,0,hyundai,hyundai santro,526000.0,1,maharashtra,1,6,9
646,81090.0,0,maruti,maruti wagon r,260389.0,1,maharashtra,1,14,8
647,86902.0,0,maruti,maruti wagon r,305000.0,1,maharashtra,1,13,8
648,15183.0,0,maruti,maruti s-presso,528600.0,1,maharashtra,2,4,8
649,78050.0,0,maruti,maruti wagon r,378000.0,1,maharashtra,1,10,9
650,38528.0,0,maruti,maruti celerio,539405.0,1,maharashtra,1,6,8
651,36796.0,0,maruti,maruti wagon r,409204.0,1,maharashtra,2,8,9
652,82198.0,0,maruti,maruti wagon r,362000.0,1,maharashtra,2,9,9
653,68493.0,0,maruti,maruti wagon r,392000.0,1,maharashtra,1,9,9
654,40323.0,0,maruti,maruti wagon r,493095.0,1,maharashtra,1,7,9
656,14463.0,0,tata,tata tiago,748000.0,1,maharashtra,1,3,9
657,44534.0,0,maruti,maruti wagon r,432462.0,1,maharashtra,1,8,9
658,81865.0,0,maruti,maruti wagon r,444209.0,1,maharashtra,1,7,9
659,34395.0,0,maruti,maruti s-presso,548238.0,1,gujarat,1,4,9
661,20912.0,0,maruti,maruti wagon r,620000.0,1,delhi,1,4,8
664,120836.0,0,maruti,maruti wagon r,140974.0,1,uttar pradesh,1,14,8
665,117129.0,0,maruti,maruti wagon r,215000.0,1,delhi,1,13,8
666,31738.0,0,maruti,maruti wagon r,400000.0,1,maharashtra,1,10,9
667,48000.0,0,maruti,maruti ertiga,840000.0,1,uttar pradesh,1,7,9
668,64000.0,0,maruti,maruti wagon r,340000.0,1,uttar pradesh,1,11,9
669,35661.0,0,hyundai,hyundai santro,571817.0,1,chandigarh,1,4,9
670,121035.0,0,maruti,maruti wagon r,350000.0,1,gujarat,1,10,9
671,26952.0,0,maruti,maruti ertiga,900000.0,1,uttar pradesh,1,5,9
672,60376.0,0,maruti,maruti wagon r,348000.0,1,maharashtra,1,11,9
673,78977.0,0,maruti,maruti wagon r,346000.0,1,maharashtra,1,11,9
674,88812.0,0,maruti,maruti celerio,497000.0,1,maharashtra,1,7,8
675,55000.0,0,maruti,maruti wagon r,425000.0,1,maharashtra,1,8,8
676,71215.0,0,maruti,maruti alto k10,340000.0,1,delhi,1,8,8
677,12745.0,0,hyundai,hyundai santro,679000.0,1,telangana,1,4,9
678,62991.0,0,hyundai,hyundai santro,552000.0,1,delhi,1,6,9
679,81035.0,0,maruti,maruti celerio,466000.0,1,delhi,1,7,8
680,17000.0,0,maruti,maruti wagon r,610000.0,1,delhi,1,4,8
681,82139.0,0,hyundai,hyundai grand i10 nios,779000.0,1,uttar pradesh,1,4,9
682,25417.0,0,hyundai,hyundai santro,635000.0,1,uttar pradesh,1,3,9
683,50000.0,0,maruti,maruti eeco,568000.0,1,maharashtra,1,4,8
684,56040.0,0,maruti,maruti wagon r,480000.0,1,haryana,1,6,9
685,52060.0,0,maruti,maruti wagon r,309655.0,1,maharashtra,1,13,8
686,29134.0,0,maruti,maruti wagon r,583973.0,1,delhi,1,4,8
687,144258.0,0,maruti,maruti wagon r,140974.0,1,delhi,1,14,8
688,52000.0,0,maruti,maruti wagon r,349000.0,1,maharashtra,1,10,8
689,42000.0,0,maruti,maruti celerio,585000.0,1,delhi,1,5,8
690,93314.0,0,maruti,maruti wagon r,400000.0,1,uttar pradesh,1,7,9
691,85755.0,0,maruti,maruti celerio,500000.0,1,telangana,1,7,8
692,27000.0,0,maruti,maruti eeco,565000.0,1,maharashtra,1,5,8
693,23773.0,0,maruti,maruti wagon r,636000.0,1,maharashtra,1,4,8
694,58000.0,0,maruti,maruti wagon r,251000.0,1,delhi,1,13,8
695,57686.0,0,maruti,maruti alto 800,443000.0,1,maharashtra,1,6,8
696,37500.0,0,hyundai,hyundai grand i10,575000.0,1,maharashtra,1,6,9
697,52200.0,0,maruti,maruti wagon r,325000.0,1,maharashtra,1,12,8
698,71400.0,0,maruti,maruti wagon r,345000.0,1,maharashtra,1,11,9
699,26300.0,0,maruti,maruti wagon r,603000.0,1,punjab,1,4,8
700,25048.0,0,hyundai,hyundai aura,750000.0,1,uttar pradesh,1,4,9
701,43846.0,0,maruti,maruti wagon r,574000.0,1,delhi,1,4,8
703,50796.0,0,maruti,maruti celerio,522000.0,1,maharashtra,1,7,8
704,90057.0,0,maruti,maruti wagon r,385000.0,1,haryana,1,7,9
705,90653.0,0,hyundai,hyundai santro xing,219000.0,1,maharashtra,1,12,0
706,76298.0,0,maruti,maruti wagon r,280000.0,1,telangana,1,14,8
707,44240.0,0,maruti,maruti wagon r,548085.0,1,uttar pradesh,1,5,8
708,70997.0,0,maruti,maruti wagon r,250000.0,1,uttar pradesh,1,13,8
709,122207.0,0,maruti,maruti wagon r,350000.0,1,delhi,1,10,9
710,99403.0,0,maruti,maruti wagon r,265000.0,1,delhi,2,10,9
711,55000.0,0,maruti,maruti wagon r,425000.0,1,maharashtra,2,7,8
712,43000.0,0,tata,tata tigor,774000.0,1,haryana,1,3,9
713,44287.0,0,maruti,maruti celerio,546000.0,1,maharashtra,1,7,8
715,82000.0,0,maruti,maruti wagon r,335000.0,1,maharashtra,1,12,8
716,90140.0,0,maruti,maruti alto 800,350000.0,1,gujarat,1,6,8
717,18937.0,0,hyundai,hyundai santro,519000.0,1,delhi,2,5,8
718,61687.0,0,maruti,maruti celerio,518000.0,1,maharashtra,1,7,8
719,20961.0,0,maruti,maruti ertiga,1111000.0,1,delhi,1,3,9
720,47100.0,0,maruti,maruti wagon r,270000.0,1,telangana,1,12,9
722,23388.0,0,maruti,maruti s-presso,555000.0,1,maharashtra,1,4,9
723,52229.0,0,maruti,maruti wagon r,554000.0,1,uttar pradesh,1,4,8
725,15824.0,0,maruti,maruti wagon r,631000.0,1,maharashtra,1,4,8
726,54531.0,0,hyundai,hyundai santro,590000.0,1,delhi,1,4,9
727,52527.0,0,maruti,maruti wagon r,568000.0,1,haryana,1,6,9
728,11444.0,0,tata,tata tiago,722000.0,1,delhi,1,3,9
729,21473.0,0,maruti,maruti wagon r,644000.0,1,maharashtra,1,4,8
731,81000.0,0,maruti,maruti ertiga,690000.0,1,maharashtra,1,10,9
732,84287.0,0,maruti,maruti wagon r,446000.0,1,maharashtra,2,8,9
733,39231.0,0,hyundai,hyundai santro,649000.0,1,delhi,1,4,9
734,23197.0,0,maruti,maruti swift dzire,897000.0,1,haryana,2,3,9
735,67906.0,0,maruti,maruti wagon r,468000.0,1,maharashtra,1,7,9
737,34362.0,0,maruti,maruti celerio,549000.0,1,maharashtra,1,6,8
738,82662.0,0,maruti,maruti wagon r,264000.0,1,maharashtra,2,13,8
739,34000.0,0,hyundai,hyundai santro,445000.0,1,maharashtra,1,6,9
740,38182.0,0,hyundai,hyundai santro,559000.0,1,delhi,1,6,9
741,40763.0,0,hyundai,hyundai santro,524000.0,1,maharashtra,1,6,9
742,54676.0,0,maruti,maruti alto 800,376000.0,1,maharashtra,1,6,8
743,18495.0,0,hyundai,hyundai grand i10 nios,759455.0,1,uttar pradesh,1,3,9
744,64109.0,0,maruti,maruti wagon r,544000.0,1,telangana,1,5,8
746,47473.0,0,maruti,maruti wagon r,545000.0,1,chandigarh,1,5,8
747,53120.0,0,maruti,maruti celerio,555000.0,1,telangana,1,6,8
748,26830.0,0,maruti,maruti wagon r,273000.0,1,karnataka,1,13,8
749,125135.0,0,maruti,maruti wagon r,230000.0,1,delhi,1,12,9
750,114372.0,0,maruti,maruti wagon r,350000.0,1,delhi,1,11,9
751,36160.0,0,maruti,maruti wagon r,373500.0,1,maharashtra,1,11,9
752,26689.0,0,tata,tata tigor,805000.0,1,chandigarh,1,3,9
753,37000.0,0,maruti,maruti celerio,570000.0,1,maharashtra,1,5,8
754,127130.0,0,maruti,maruti wagon r,170000.0,1,uttar pradesh,1,13,8
755,71027.0,0,maruti,maruti wagon r,396788.0,1,maharashtra,2,8,9
756,100818.0,0,maruti,maruti wagon r,300000.0,1,uttar pradesh,1,10,9
757,47320.0,0,maruti,maruti celerio,500000.0,1,delhi,1,8,8
758,61040.0,0,maruti,maruti wagon r,450000.0,1,uttar pradesh,1,8,9
759,110548.0,0,maruti,maruti wagon r,300000.0,1,maharashtra,1,12,9
760,91068.0,0,maruti,maruti wagon r,200000.0,1,uttar pradesh,2,14,8
761,71000.0,0,maruti,maruti wagon r,235001.0,1,haryana,1,13,8
762,69377.0,0,maruti,maruti wagon r,325000.0,1,haryana,2,9,9
763,90058.0,0,maruti,maruti wagon r,309655.0,1,maharashtra,1,13,8
764,47684.0,0,maruti,maruti celerio,450000.0,1,haryana,1,7,8
765,42000.0,0,maruti,maruti wagon r,355000.0,1,maharashtra,1,10,8
766,63689.0,0,maruti,maruti wagon r,330000.0,1,delhi,1,8,9
768,148520.0,0,maruti,maruti wagon r,220000.0,1,uttar pradesh,1,13,8
769,28000.0,0,maruti,maruti ertiga,795000.0,1,maharashtra,1,8,9
770,24644.0,0,tata,tata tigor,783239.0,1,haryana,1,3,9
771,50356.0,0,maruti,maruti wagon r,335000.0,1,maharashtra,2,10,9
772,85934.0,0,maruti,maruti wagon r,300000.0,1,maharashtra,1,12,9
773,75207.0,0,maruti,maruti wagon r,300000.0,1,maharashtra,2,12,9
774,91000.0,0,maruti,maruti wagon r,370000.0,1,maharashtra,1,10,8
775,32900.0,0,maruti,maruti celerio,411000.0,1,maharashtra,1,11,8
777,86643.0,0,maruti,maruti wagon r,375000.0,1,haryana,1,7,9
778,37500.0,0,hyundai,hyundai grand i10,575000.0,1,maharashtra,1,6,9
779,42200.0,0,hyundai,hyundai grand i10,575000.0,1,maharashtra,1,6,9
780,59277.0,0,maruti,maruti alto 800,320000.0,1,uttar pradesh,1,6,8
781,47388.0,0,hyundai,hyundai santro,470000.0,1,uttar pradesh,1,6,9
782,53800.0,0,maruti,maruti wagon r,325000.0,1,maharashtra,1,12,8
783,42000.0,0,maruti,maruti wagon r,560000.0,1,maharashtra,1,5,8
784,26659.0,0,maruti,maruti wagon r,470000.0,1,maharashtra,1,7,8
786,51000.0,0,maruti,maruti wagon r,410000.0,1,delhi,1,8,8
788,74198.0,0,maruti,maruti celerio,400000.0,1,maharashtra,2,9,8
789,50663.0,0,maruti,maruti wagon r,570000.0,1,haryana,1,4,8
790,58476.0,0,maruti,maruti wagon r,500000.0,1,delhi,1,5,8
791,48543.0,0,maruti,maruti wagon r,500000.0,1,maharashtra,1,8,9
792,67000.0,0,maruti,maruti wagon r,265000.0,1,delhi,1,12,8
793,42913.0,0,maruti,maruti ertiga,673000.0,1,delhi,2,10,9
794,44874.0,0,maruti,maruti wagon r,574000.0,1,uttar pradesh,1,5,8
795,42934.0,0,maruti,maruti wagon r,554000.0,1,uttar pradesh,1,6,8
796,40515.0,0,maruti,maruti wagon r,535000.0,1,uttar pradesh,1,5,8
797,84004.0,0,maruti,maruti wagon r,310000.0,1,maharashtra,1,11,9
798,53709.0,0,maruti,maruti wagon r,570000.0,1,delhi,1,4,8
799,52244.0,0,maruti,maruti wagon r,400000.0,1,delhi,1,7,9
800,70935.0,0,maruti,maruti zen estilo,205759.0,1,maharashtra,2,14,8
801,22195.0,0,maruti,maruti wagon r,550000.0,1,maharashtra,1,4,8
802,65949.0,0,maruti,maruti wagon r,250000.0,1,telangana,1,13,8
803,72383.0,0,maruti,maruti wagon r,220000.0,1,haryana,2,13,8
804,149695.0,0,maruti,maruti celerio,260000.0,1,uttarakhand,1,9,8
805,104422.0,0,maruti,maruti ertiga,500000.0,1,delhi,1,12,9
806,66507.0,0,maruti,maruti wagon r,250000.0,1,uttar pradesh,1,13,8
807,22251.0,0,maruti,maruti wagon r,600001.0,1,maharashtra,1,5,9
808,77062.0,0,maruti,maruti ertiga,545591.0,1,maharashtra,2,12,8
809,19000.0,0,maruti,maruti celerio,545000.0,1,delhi,1,5,8
810,15927.0,0,maruti,maruti celerio,552000.0,1,maharashtra,1,5,8
811,29571.0,0,maruti,maruti celerio,558000.0,1,maharashtra,1,7,8
812,71530.0,0,maruti,maruti wagon r,466000.0,1,maharashtra,1,7,9
813,41343.0,0,maruti,maruti wagon r,533000.0,1,uttar pradesh,1,6,8
814,16872.0,0,maruti,maruti wagon r,682000.0,1,delhi,1,4,8
816,40732.0,0,maruti,maruti wagon r,706000.0,1,uttar pradesh,1,3,8
817,49680.0,0,maruti,maruti wagon r,600000.0,1,delhi,1,4,8
818,58921.0,0,maruti,maruti wagon r,400000.0,1,maharashtra,1,11,9
819,109533.0,0,maruti,maruti celerio,420000.0,1,delhi,1,6,8
820,54555.0,0,maruti,maruti wagon r,357000.0,1,maharashtra,1,12,8
821,18406.0,0,maruti,maruti wagon r,676000.0,1,maharashtra,1,4,8
822,54000.0,0,maruti,maruti wagon r,325000.0,1,haryana,1,9,8
823,16994.0,0,maruti,maruti wagon r,590000.0,1,haryana,2,4,8
824,21690.0,0,maruti,maruti wagon r,346433.0,1,maharashtra,2,11,9
825,98694.0,0,maruti,maruti ertiga,700000.0,1,maharashtra,1,10,9
827,69265.0,0,maruti,maruti wagon r,370000.0,1,delhi,1,7,9
828,21896.0,0,maruti,maruti wagon r,623000.0,1,maharashtra,1,4,8
829,50127.0,0,maruti,maruti s-presso,524000.0,1,maharashtra,1,4,9
830,18467.0,0,maruti,maruti s-presso,631000.0,1,rajasthan,1,3,9
833,56407.0,0,maruti,maruti wagon r,413000.0,1,maharashtra,1,10,9
834,71337.0,0,maruti,maruti wagon r,450000.0,1,uttar pradesh,1,5,8
835,65065.0,0,maruti,maruti alto k10,409000.0,1,delhi,1,6,8
836,31111.0,0,maruti,maruti wagon r,561000.0,1,maharashtra,1,6,8
837,22861.0,0,maruti,maruti wagon r,579000.0,1,delhi,1,5,8
838,37393.0,0,hyundai,hyundai aura,774000.0,1,maharashtra,1,5,9
839,57606.0,0,maruti,maruti wagon r,430000.0,1,maharashtra,1,8,9
840,74767.0,0,maruti,maruti wagon r,330000.0,1,haryana,1,9,9
841,52318.0,0,maruti,maruti wagon r,450000.0,1,maharashtra,1,11,9
842,17231.0,0,hyundai,hyundai grand i10 nios,812000.0,1,delhi,1,3,9
843,13479.0,0,hyundai,hyundai santro,627000.0,1,haryana,1,3,9
845,53280.0,0,maruti,maruti wagon r,429000.0,1,maharashtra,1,7,9
846,84994.0,0,maruti,maruti celerio,441000.0,1,maharashtra,1,7,8
847,61503.0,0,maruti,maruti wagon r,350000.0,1,delhi,2,8,9
848,64749.0,0,maruti,maruti wagon r,459000.0,1,maharashtra,1,7,9
849,76695.0,0,maruti,maruti ertiga,1051000.0,1,chandigarh,1,4,9
850,23241.0,0,maruti,maruti wagon r,575000.0,1,maharashtra,1,6,9
